timestamp,attack_type,target_industry,country,financial_loss,affected_users,response_time,defense_mechanism,data_breach_size,network_traffic,vulnerability_score,employee_training_hours,high_risk_incident
2017-09-23,Insider Threat,Technology,USA,12.674094614036793,9896,2.1447228748835965,Encryption,481214.2900951023,927.1324299048438,8.388846199475818,15,0
2017-09-24,Phishing,Education,India,141.73018213973083,9938,1.6083050766372595,Security Training,138.95021254028234,1581.0065297312672,2.5239132360939784,19,1
2017-09-25,Phishing,Technology,Australia,45.70449338019653,9888,0.9070296883217249,Firewall,542.7335758518403,792.1889799194514,5.635142463794229,26,0
2017-09-26,Insider Threat,Retail,Germany,242.21244750555903,10122,3.3992836051806083,Encryption,4759.681630332736,1152.6392275789724,6.735513154228433,20,1
2017-09-27,SQL Injection,Retail,Australia,4.69431452055,10054,1.2255361555219633,Multi-Factor Auth,266664.4050152287,765.1820520897468,7.696702947377462,17,0
2017-09-28,Insider Threat,Healthcare,USA,6.765914351735411,9986,2.252844898580194,Firewall,967.5998431548375,762.0507599399864,1.7500920230484367,20,0
2017-09-29,SQL Injection,Technology,Australia,87.61976631234003,10028,0.5205073546954428,Multi-Factor Auth,353.7206137405616,464.17304074525134,1.0961752508076543,16,0
2017-09-30,SQL Injection,Education,Brazil,100.03369763111331,9937,5.938290129673873,Firewall,8941.717437832902,1123.4425314319299,7.354076462601223,15,1
2017-10-01,Malware,Education,Japan,29.480698623992176,9944,2.818473689671119,Security Training,1813.1323063431196,840.2602266864224,5.089521472837895,23,0
2017-10-02,SQL Injection,Technology,Germany,62.600618338275694,10024,14.362424770668477,Security Training,11276.896902490025,1325.0168556448957,2.630218239084758,23,1
2017-10-03,DDoS,Technology,India,101.08025425645499,10044,5.471509277722213,Encryption,2587.47790963787,1123.9886177850562,9.838246708505649,24,1
2017-10-04,SQL Injection,Technology,Japan,2.2042713227166773,10010,1.5684619109013862,IDS,536.8221864468295,1044.46739740879,8.122187397272612,19,0
2017-10-05,SQL Injection,Government,UK,42.659978076702885,9954,5.00390864213182,Encryption,327011.9327580635,576.850367804726,6.206617550443409,20,0
2017-10-06,SQL Injection,Education,Brazil,96.02989450648553,10015,4.493053312968049,Firewall,8.094775081193786,1175.4715914603803,7.318963836061194,17,0
2017-10-07,Phishing,Retail,India,25.38776249166003,10005,11.712065137357204,Multi-Factor Auth,113604.39815802606,801.356154424165,2.3952111080237684,24,1
2017-10-08,DDoS,Education,Japan,18.004295312563272,10078,3.985261363412444,Multi-Factor Auth,19274.221499172047,570.1483911545866,9.660026755601846,22,0
2017-10-09,DDoS,Government,USA,79.40992498230753,10043,4.904772500617148,Firewall,671.0350807794825,1129.1540438586453,9.967303711425503,21,0
2017-10-10,Insider Threat,Technology,UK,20.45758853798309,10009,4.380752729737919,IDS,126101.22162671816,622.5122138427668,6.836009587648932,21,0
2017-10-11,Malware,Healthcare,India,0.15896734780102434,10062,1.3591765006928058,IDS,191.93592675434485,372.6625898892926,7.014813412984768,25,0
2017-10-12,SQL Injection,Technology,USA,160.41236000376804,9848,1.7164433225690343,IDS,22386.691325407362,1389.140336440952,7.340126731618542,17,1
2017-10-13,Ransomware,Technology,Brazil,44.83951000420877,10054,1.2451104568445768,Firewall,46.27999405673684,831.7803991432002,6.9920760109489075,23,0
2017-10-14,Malware,Government,UK,85.60618893845144,9980,1.6934918701406585,Security Training,301.3413315298132,476.65358246116284,4.946867455979909,18,0
2017-10-15,Malware,Education,Germany,87.23470024428165,9865,2.188953049389809,Security Training,299.84820063245354,711.2224567970777,5.866086134987988,16,0
2017-10-16,DDoS,Technology,USA,3.4359179784076392,9810,2.838765736730077,Firewall,664.2686620354209,783.6845208784969,3.544535777411558,26,0
2017-10-17,Malware,Education,Japan,9.368325020626985,9935,2.8116408487842275,Security Training,3050.8094589200978,1343.2681870881931,5.021631247439027,19,0
2017-10-18,SQL Injection,Finance,Australia,18.634458840347744,10084,5.0536595580311925,IDS,571.375877136592,501.10967197520847,4.924929753965514,15,0
2017-10-19,SQL Injection,Retail,India,19.334568514608318,9911,4.104783535070936,Security Training,50.76352559519955,598.3281154752026,3.5932638008201603,22,0
2017-10-20,Phishing,Education,UK,53.762288872116706,9842,1.615735077439305,Firewall,7531.891898682098,1294.1208984657203,8.080343375385073,27,0
2017-10-21,SQL Injection,Healthcare,USA,48.793136432204626,9944,4.585594849801625,Security Training,3287.563019904407,865.0801613264463,4.687048039387125,22,0
2017-10-22,SQL Injection,Retail,Germany,34.119242934404234,9815,4.113658625506326,Security Training,6753.760107927029,1068.3858214034044,5.9654375107012685,19,0
2017-10-23,DDoS,Healthcare,Australia,11.866163774770607,9829,4.841488509537459,Security Training,4204.185343879165,852.7224009796435,2.4048147086736,15,0
2017-10-24,SQL Injection,Technology,India,24.062003690411345,9877,2.9541760361792417,Security Training,20099.90894566184,1606.1710470465964,5.274702101625518,18,0
2017-10-25,Phishing,Retail,India,39.218622281198975,10008,1.3491427184421612,Firewall,2563.2603302453695,613.0914532238812,7.853097980831253,23,0
2017-10-26,Ransomware,Education,USA,31.554214134769737,9938,3.5249952274810568,Encryption,22585.000486298293,1084.6347001834727,5.000730751962319,22,0
2017-10-27,DDoS,Retail,Germany,6.807743437677029,10057,5.989186953760932,Security Training,631.8213649496263,1450.8869761772246,6.019672454624817,20,0
2017-10-28,Ransomware,Technology,Brazil,52.42122558101051,9978,6.6038011416845475,Encryption,708.1523409083353,887.5041969180202,7.315359257049014,31,0
2017-10-29,DDoS,Government,Australia,3.7928784570433103,9862,2.996795480163951,Firewall,46727.06335019013,773.8677833772434,4.500780171553261,21,0
2017-10-30,Insider Threat,Healthcare,Brazil,23.75641152717076,9956,3.7991694919797334,Multi-Factor Auth,44861.5929342249,1230.1309092451424,4.179542973172482,13,0
2017-10-31,Malware,Technology,UK,61.89877800013349,9967,9.10300705409787,Encryption,9390.786101347494,1301.2194430829131,1.7716776226413575,14,0
2017-11-01,Insider Threat,Government,USA,1.0113361210953404,10141,7.782382149379469,Firewall,503.60094279557575,760.0288945026092,6.240451549269023,18,0
2017-11-02,SQL Injection,Retail,Australia,42.19650576920849,10065,5.082654413988375,Multi-Factor Auth,428.6904640194734,1438.6589781716311,7.362626941568071,17,0
2017-11-03,Ransomware,Retail,UK,20.362407900610645,10016,2.755252206264473,Security Training,42451.94140952329,1015.3663276443665,6.23127215355043,19,0
2017-11-04,SQL Injection,Technology,Brazil,0.4435537657980929,9930,4.606605238516127,Firewall,37999.5598275656,1152.62838883848,3.551728105827868,18,0
2017-11-05,Malware,Education,Australia,10.559715872360725,10098,2.402032860133751,IDS,2625.013412823586,1446.4843571618537,3.361031886686745,21,0
2017-11-06,DDoS,Retail,India,141.46531361063163,10196,2.987004105381763,Multi-Factor Auth,322471.4402524244,1230.6340677365197,2.435388518854994,22,1
2017-11-07,Malware,Education,UK,36.818279867164954,9885,8.022474270388539,IDS,7463.652195892763,999.9252473745478,1.4229174789119154,15,0
2017-11-08,Phishing,Education,Germany,294.3949654241727,10049,3.004890614461402,Security Training,325.57773551998844,798.5223680447217,4.841902326035712,13,1
2017-11-09,Malware,Education,Japan,37.20273803195084,10021,2.2805544247992118,Security Training,1717.6937046775156,1812.5516952047046,2.444682891266776,13,0
2017-11-10,Phishing,Finance,Brazil,39.25615162288374,9932,6.350654150954811,Encryption,3013.752189536484,763.2951465840164,7.21717930891809,23,0
2017-11-11,Malware,Government,Brazil,24.866111396570226,10045,3.8072140866656423,Security Training,3543.2415296981344,1095.4387281940815,9.655597085527843,23,0
2017-11-12,Phishing,Government,Germany,18.55611304890987,10093,2.218060913379156,Encryption,36315.7363908033,1152.996816210289,1.661334000265185,17,0
2017-11-13,Ransomware,Retail,Australia,14.487246810175158,10035,5.454163804242659,Multi-Factor Auth,440.2849692553473,1167.192840585483,9.03660205303908,13,0
2017-11-14,SQL Injection,Retail,Australia,21.035583635904068,10034,4.0845856994925125,IDS,207.88299591233937,1638.4050795719504,6.9194447964775465,23,0
2017-11-15,SQL Injection,Education,Australia,30.7955200666374,10030,1.2745436464457052,Multi-Factor Auth,9943.23168484169,1014.2711185266796,8.742510826385274,18,0
2017-11-16,Insider Threat,Finance,UK,10.659162896250603,10116,5.038212321989189,IDS,1081.420768703133,971.4802192409097,2.394629660736751,30,0
2017-11-17,SQL Injection,Education,USA,12.736554537598064,9962,0.6352448664347558,Firewall,379652.7305635791,1465.6834172822623,9.158338256967586,17,0
2017-11-18,DDoS,Finance,India,15.841455422600214,9929,0.393754715302097,Multi-Factor Auth,19661.953696524186,959.2347561799926,9.620846393124905,23,0
2017-11-19,Malware,Education,Japan,29.824612714886534,10134,4.010772996891794,Firewall,1042.3229377047228,1262.8073014057304,9.160426980572012,28,0
2017-11-20,Insider Threat,Healthcare,USA,52.8946397912996,10104,7.871702001678284,IDS,33715.31545249265,1058.3169515789918,8.069496682989627,20,0
2017-11-21,DDoS,Healthcare,USA,96.94787136712938,9771,3.334712721959327,Encryption,12846.434617697949,1276.292474847148,1.8127383153409145,10,0
2017-11-22,DDoS,Technology,Germany,16.922939027783105,10141,3.8124999686017587,Multi-Factor Auth,10587.128977793722,1217.6344831260105,2.98657964178302,20,0
2017-11-23,Phishing,Education,UK,10.150403158705469,9904,1.5971377364870898,Multi-Factor Auth,2334.404573221289,879.0663701794658,9.218216899967969,20,0
2017-11-24,SQL Injection,Retail,Brazil,23.808929947518227,10093,2.366476104868831,Encryption,6911.221702807245,446.7962135024891,3.0648186750411504,21,0
2017-11-25,Ransomware,Government,Brazil,112.39683294601728,9991,0.9978872628950913,Encryption,44.43752182998107,497.82738563674656,4.129426290853779,22,1
2017-11-26,Ransomware,Technology,Germany,0.4954833650226206,10002,1.1382213401998484,Security Training,41530.31030581489,447.8864226712557,1.4542920510146007,27,0
2017-11-27,Insider Threat,Retail,UK,56.63978959958846,9891,9.012552843410328,Security Training,3.08908589617552,972.6410058216247,6.652837041535275,24,0
2017-11-28,Ransomware,Healthcare,Germany,32.42399389165101,9889,17.292094110159095,IDS,1231.211363318652,294.2123289837093,6.069708300423561,20,1
2017-11-29,Malware,Education,Brazil,8.779982870893448,10073,2.2593672232911435,Multi-Factor Auth,122.55732670381997,952.0029038876853,9.655945011168908,24,0
2017-11-30,Ransomware,Technology,USA,19.358292741694626,9964,0.7502446101613123,Encryption,1094.7679670261848,1040.1302041212978,9.031101717581784,19,0
2017-12-01,Insider Threat,Education,India,12.741389609635528,9903,2.6563664868609056,Encryption,2570.268006599623,1256.8679333791756,5.553495017758126,34,0
2017-12-02,Ransomware,Healthcare,Australia,105.11797532941631,10036,3.5232672727877143,Firewall,272.16620627677247,1151.3139017980568,6.484035727472715,14,1
2017-12-03,Malware,Technology,UK,32.87678170263955,10221,6.613525787609892,Security Training,11.600468842141154,1270.5655204623436,4.718771381395147,18,0
2017-12-04,Phishing,Healthcare,Japan,41.401892300008704,10082,12.536154318142978,Firewall,4510.356375271571,1124.1715372706176,2.192132236670293,23,1
2017-12-05,Insider Threat,Finance,Japan,45.03165023624865,10103,5.135179794607087,Encryption,193470.3527702805,902.9375379824755,8.810115358947279,22,0
2017-12-06,Phishing,Healthcare,USA,51.02941349608409,10089,8.394818990085968,Multi-Factor Auth,1476.5147135670986,968.205116825777,5.945847229049815,21,0
2017-12-07,Phishing,Education,Germany,34.21489162740289,10064,7.260802193086802,Multi-Factor Auth,20305.80150150353,744.5068113207242,4.828529114973351,27,0
2017-12-08,Phishing,Government,Germany,0.9017595792160428,9932,8.829307014587584,Firewall,60401.52760724571,1068.4259585016875,1.6161886543099295,24,0
2017-12-09,DDoS,Healthcare,Brazil,20.37756565466349,9994,2.0378487305127906,Security Training,66.68127313511498,524.7413348870389,6.988450675192518,17,0
2017-12-10,SQL Injection,Retail,USA,10.159279691435065,9827,1.7745773415825654,IDS,1194.4602599775394,1319.810636201892,4.596984151801677,26,0
2017-12-11,DDoS,Government,Brazil,56.99403834731979,10058,0.6770190845359418,Multi-Factor Auth,232.1140339659456,713.0218340104458,3.283262796520782,21,0
2017-12-12,SQL Injection,Finance,Brazil,2.918792214684681,9985,1.3052634422051577,IDS,594.336658547678,1046.1535965033954,8.890779445922206,14,0
2017-12-13,Phishing,Technology,Japan,41.48310997288378,9944,1.7908875890826548,Security Training,89681.82451755386,1096.4435005922765,2.652686508991711,20,0
2017-12-14,Insider Threat,Technology,Brazil,11.826115092945836,9915,8.609951120504915,Firewall,4662.742031510801,1348.8168758963134,5.635178869975437,14,0
2017-12-15,SQL Injection,Government,Australia,148.6455715250627,10025,5.466300074286482,Security Training,14438.408650145822,495.65099256900294,8.161804167611514,19,1
2017-12-16,Malware,Technology,Brazil,20.43910081253918,9798,2.8153821911979184,Encryption,2730.3956053699426,902.3622391291937,8.641672958014098,18,0
2017-12-17,Malware,Healthcare,Japan,19.668516636869736,10002,0.7148999887562111,Security Training,264.7787862563989,1164.954350703998,8.368348599276553,15,0
2017-12-18,Ransomware,Government,Australia,128.44790327426117,9998,4.167320421386871,Firewall,11570.700865295888,1525.3550539036387,9.069637017758536,29,1
2017-12-19,SQL Injection,Education,Germany,27.008252329753375,9947,1.1667453476467535,Firewall,36503.03704734415,988.3516818296665,2.2812163980543545,23,0
2017-12-20,Insider Threat,Healthcare,UK,164.65617866646943,9904,6.925056895697569,Security Training,5623.718800544687,821.6962875971553,9.464126791523801,26,1
2017-12-21,DDoS,Healthcare,India,1.2233624461755757,9910,9.189084796956712,Firewall,7928.734543485922,1608.0966268600146,1.0972263924654655,19,0
2017-12-22,Phishing,Healthcare,Brazil,18.28899739151221,10099,3.9614839392793595,Encryption,252.2440893555011,1240.768201556436,3.3031360157568947,21,0
2017-12-23,Ransomware,Education,Australia,54.85960891508126,9893,0.8243627225984004,IDS,12255.465335305016,1412.0899815535543,1.7563487158973596,15,0
2017-12-24,Malware,Finance,UK,110.75480024815967,10034,1.6318042318229666,Security Training,44003.64040048961,637.1377816901124,9.509798216543643,26,1
2017-12-25,DDoS,Retail,Japan,14.81297723456099,10134,2.6161391856026497,Firewall,6695.366162358751,1156.3387312358832,4.815420880293123,27,0
2017-12-26,DDoS,Technology,UK,133.3053080293945,9701,3.134084408427997,IDS,81.97657274772028,675.002421726088,3.837424643904633,16,1
2017-12-27,Phishing,Government,India,45.085067135633494,10116,1.9347669373154317,Encryption,78531.8066176951,608.4867990571249,2.5037871717787303,18,0
2017-12-28,SQL Injection,Finance,UK,80.72459391103553,10251,5.924810180291653,Security Training,450.49735812441435,1174.564019001888,2.4023611669640816,13,0
2017-12-29,Malware,Government,Australia,25.30909648003262,9910,0.7271676759516947,Firewall,6474.156797605737,1195.5542196755046,6.525385174386569,20,0
2017-12-30,Insider Threat,Technology,UK,11.924306360773903,10011,0.6199529022616816,IDS,20049.3605031604,855.3964245622095,1.4237574975318117,22,0
2017-12-31,DDoS,Education,UK,121.08837655720292,9956,0.6433515202618079,Encryption,25828.573138864267,1429.6111685672518,6.34897337708397,25,1
2018-01-01,Phishing,Healthcare,UK,135.2546302598657,10006,3.3626350682323967,Multi-Factor Auth,81.44161445308866,889.2940652981783,7.971844349789258,31,1
2018-01-02,Insider Threat,Healthcare,USA,34.415459541823104,9941,4.820944808438663,Firewall,3768.5082487367995,919.0056958287577,6.409133802629494,17,0
2018-01-03,SQL Injection,Education,Brazil,0.3258100197074303,9979,8.37311625862326,Encryption,3301.206285644913,989.1883675016915,8.439208912413632,18,0
2018-01-04,Malware,Finance,Japan,5.814498685375896,10037,4.554304646304032,IDS,53000.48669692911,927.1171670043085,3.3873283364361186,21,0
2018-01-05,SQL Injection,Finance,India,42.55183742669069,9960,0.8598703113549426,Security Training,7461.017550902085,1383.1786382051844,1.6945436585049027,18,0
2018-01-06,DDoS,Government,Japan,1.203196505602712,10130,1.28191331520862,IDS,53972.790670723436,687.4889993547838,7.488915552311582,17,0
2018-01-07,Insider Threat,Education,USA,25.284601494040626,10046,5.385160599418982,Security Training,8776.51953540409,773.6970427709596,8.453173513521465,17,0
2018-01-08,Insider Threat,Finance,USA,18.075038876251035,9901,3.1059521526916325,Encryption,2570.0164814327786,642.5777359368608,5.515088829089087,14,0
2018-01-09,Insider Threat,Education,Australia,62.64909781895904,9856,2.2910304353173485,Encryption,4392.785622879613,1565.0551218985947,8.385552459898797,20,0
2018-01-10,DDoS,Technology,USA,2.859144568925571,10095,4.301078596904996,IDS,62767.57102961283,902.6442038981832,5.121272399097396,14,0
2018-01-11,DDoS,Healthcare,Brazil,33.54299672995162,9896,3.8847095194709897,IDS,222.76921583331887,769.4450299060696,2.786748705302136,19,0
2018-01-12,SQL Injection,Healthcare,USA,43.269695351241445,10110,4.453062896258984,Security Training,18249.793068628456,913.8076936401006,5.269546158461902,27,0
2018-01-13,Ransomware,Healthcare,UK,48.02402842167899,10109,2.0869660434403343,Firewall,849.602011065691,1254.7168303727221,2.9435558405645637,22,0
2018-01-14,SQL Injection,Education,Japan,25.972945177016904,10012,2.8038962914927983,IDS,552.8251856160731,1199.1296415948757,5.2482841370920505,21,0
2018-01-15,Malware,Education,Germany,18.1467091390438,10136,8.87175826509854,Firewall,23083.023969130663,827.4463135007063,2.32796403261041,22,0
2018-01-16,Phishing,Government,India,57.36277599523662,9966,3.165208473049018,Firewall,509.70161709310395,880.124147982692,2.6700586428395745,16,0
2018-01-17,Insider Threat,Healthcare,USA,94.05217799552798,10079,2.1619539007162905,Firewall,6336.928294254132,563.3588646723456,8.946214889294449,24,0
2018-01-18,Ransomware,Government,Japan,59.14607036690677,10058,7.677995669385034,Encryption,1121.1577723555129,1041.6169963476802,2.0427236254500496,17,0
2018-01-19,Phishing,Healthcare,Australia,134.48770411956775,9840,7.569003383083993,Encryption,26.739091832321613,1384.695230786527,3.0184685208586295,13,1
2018-01-20,Ransomware,Government,USA,63.162000008566885,9936,6.238962775064862,Firewall,7749.874744437313,825.4668513974491,9.959680455594883,21,0
2018-01-21,SQL Injection,Government,Brazil,72.32743355340538,10015,2.7645269322952393,Firewall,3837.753874441875,1190.7439091219478,6.184166644817079,17,0
2018-01-22,DDoS,Technology,USA,9.190324734560921,9981,4.592154836948399,Encryption,65.35532827460078,825.3661016556098,6.272372954435191,16,0
2018-01-23,Insider Threat,Government,USA,27.19668869673239,10016,4.3446379122397065,Security Training,737.1717592394748,671.305285322687,8.604737887800997,22,0
2018-01-24,SQL Injection,Education,USA,33.18479114199019,10026,6.142551276670185,Multi-Factor Auth,80.3197679262952,1204.083940838342,5.718876728400617,12,0
2018-01-25,Phishing,Government,Australia,14.80541785717922,10268,5.811965684138318,IDS,12879.340238054452,1704.2948162764455,2.996037581351093,22,0
2018-01-26,Phishing,Healthcare,USA,37.59603599720954,9925,3.2726094196654194,Firewall,47857.65702117363,1163.027082786287,4.802199006707058,21,0
2018-01-27,Phishing,Government,India,17.18031729406754,9808,7.72608027410305,Encryption,16300.991449900865,875.8431439420169,7.795011282674158,17,0
2018-01-28,Phishing,Finance,Japan,58.15787534011184,10105,0.5987287705025923,Firewall,21552.784829292883,895.190212035064,8.852035945990512,23,0
2018-01-29,Phishing,Retail,Brazil,31.771135814249895,10068,3.139334560667441,Firewall,1058.2154055955064,1572.755616829495,3.4588344249846568,17,0
2018-01-30,Ransomware,Healthcare,USA,30.698961624455933,10104,5.126355115932327,Firewall,8900.440262743643,1092.094005950846,3.3577773772527393,26,0
2018-01-31,SQL Injection,Finance,USA,205.65353341916105,9942,3.36722319098885,Firewall,2927.378933527157,770.2251938140118,3.9484738558701604,27,1
2018-02-01,Insider Threat,Healthcare,USA,24.915616179800644,10034,0.5337348630412292,Security Training,4318.351590635519,981.3324809880754,6.365896298705599,20,0
2018-02-02,DDoS,Education,USA,22.49400816840896,10052,1.3130161448968787,IDS,20228.806278037602,1064.5421388584646,3.506581590457106,22,0
2018-02-03,DDoS,Retail,UK,19.18060944625163,10104,5.794286758257185,IDS,31287.528332547477,1140.7641104798026,9.038232329145332,11,0
2018-02-04,SQL Injection,Retail,UK,112.57047023959568,10246,6.871767441917949,Encryption,1367.1550047140197,1453.6116442282096,9.802068298446827,23,1
2018-02-05,SQL Injection,Education,Germany,34.33081030371822,9938,0.5684682390322362,Security Training,178.52173835211093,1382.7695482287136,7.112079302451713,17,0
2018-02-06,DDoS,Retail,USA,45.816346311537586,10095,0.5291993737831996,Security Training,2049.1716772788345,1059.471632944005,9.732697264470206,29,0
2018-02-07,DDoS,Education,Germany,9.97247911636428,10042,5.4606697846765435,IDS,1922.6379020111092,987.5514362722349,3.590654216493428,24,0
2018-02-08,Ransomware,Finance,India,38.92897497372255,10038,1.1297227459506929,Encryption,5266.89224115246,1118.7957228306286,8.336533178669889,13,0
2018-02-09,Malware,Technology,Germany,16.0549245303941,9734,5.90613818694973,Security Training,15772.005392932364,817.5299523074951,7.10600175860282,19,0
2018-02-10,Insider Threat,Healthcare,Japan,65.58475371858205,9936,2.7279922752264563,Encryption,64.76958131751958,1294.0028030933543,3.3687264759763336,21,0
2018-02-11,Phishing,Education,UK,89.34705942812545,10033,3.750498156819268,IDS,779.126092714255,938.9584604208137,3.865665522202006,23,0
2018-02-12,Malware,Healthcare,UK,62.73010405430638,9734,3.0523597345352793,Firewall,433.6438700686834,1147.270392735122,5.397630998530466,21,0
2018-02-13,SQL Injection,Finance,USA,65.51190243234068,9840,0.31427840801280543,Security Training,36380.47750196487,1513.9760711068009,8.124790028810635,23,0
2018-02-14,DDoS,Technology,USA,35.92065504524079,9960,1.7690930466229209,Encryption,1965.0210039812669,1165.841941158066,8.850000422847682,21,0
2018-02-15,Malware,Finance,India,62.260240035616455,10066,1.8702481677246041,Firewall,1068.7370047474615,1069.2109498077048,6.705523393763555,20,0
2018-02-16,Insider Threat,Retail,Brazil,27.4685293418637,9886,4.352089202101594,IDS,8748.201233402648,844.7837628535451,7.494187350018969,26,0
2018-02-17,SQL Injection,Healthcare,India,52.704296298245566,10076,4.569261110560545,Multi-Factor Auth,910.4939898096022,976.5777827453558,3.374645838534751,23,0
2018-02-18,Phishing,Technology,Japan,14.990378511425034,10090,4.6584940990715715,Security Training,2891.7306607080573,659.1848206300972,7.669643948003551,17,0
2018-02-19,Phishing,Retail,USA,3.615472493894419,9948,0.814891517913793,Security Training,112211.68378709759,1159.9600440269664,6.444818316924486,15,0
2018-02-20,Insider Threat,Technology,USA,26.676851322890172,10018,4.796175883657544,Encryption,106147.0470162114,359.6915714554988,3.0062881472166123,18,0
2018-02-21,Insider Threat,Retail,India,30.974222698139904,9967,2.656514609074142,IDS,1319.794542539352,1290.521969656208,9.551682744421598,17,0
2018-02-22,DDoS,Finance,India,14.81308247890109,9964,6.670304000104269,IDS,2069.9430952845355,1219.5050677948793,5.6157364847337155,26,0
2018-02-23,Phishing,Education,India,65.044291775184,10202,1.9874866858206464,Security Training,864.3199377120368,1029.4545776539603,8.15015817513681,17,0
2018-02-24,SQL Injection,Healthcare,UK,3.8197859127802833,9775,7.364134211346853,Security Training,63.32431951522763,840.0949317358514,5.730514901266285,25,0
2018-02-25,Malware,Government,Germany,12.599553710654831,10157,0.28021633447365124,Encryption,23679.82479695743,995.122023294917,9.396430447028552,18,0
2018-02-26,SQL Injection,Government,Germany,69.02848261964203,9983,4.601667287004789,Encryption,378013.13903274905,467.7909919778832,2.271514461740185,26,0
2018-02-27,Ransomware,Finance,USA,28.7348205046273,9879,5.918235479024521,Multi-Factor Auth,1227.9496726687123,1247.1401809793354,5.9153916319350195,16,0
2018-02-28,Ransomware,Healthcare,UK,61.08709112705627,9942,11.236749213845536,Firewall,581.9663018312013,950.8526382218723,1.2263950185386658,20,1
2018-03-01,Insider Threat,Healthcare,India,41.907015030990415,10020,2.139658528780048,Encryption,1727.2855470862842,1454.5693524895073,2.7765423328430265,14,0
2018-03-02,DDoS,Finance,USA,150.50449260088655,9965,2.99454634389323,Firewall,3533.669384241771,1117.5970855373635,3.529238541433396,25,1
2018-03-03,Ransomware,Healthcare,UK,45.53977202454897,9961,1.9475476651513879,Security Training,307.6429261002076,1069.4301310988706,5.253490639876123,17,0
2018-03-04,Phishing,Education,Japan,0.7490312843768617,9850,0.6141413740738652,Multi-Factor Auth,1191.5891054805177,1120.2844414324209,8.381553916816866,17,0
2018-03-05,SQL Injection,Finance,Brazil,21.76097179963988,9897,9.216807093337453,Multi-Factor Auth,22692.60791387881,707.3468241098444,5.199890505098431,18,0
2018-03-06,SQL Injection,Education,UK,7.719408529905902,9979,8.898414424886663,Multi-Factor Auth,3845.893631825184,864.7018398859843,6.050684795575547,26,0
2018-03-07,Insider Threat,Healthcare,Australia,129.2697378118297,9883,3.8118694949569316,IDS,37826.75956919826,1039.8846800832,9.316489246131793,17,1
2018-03-08,Malware,Finance,USA,5.491438298777607,10020,2.33081009609035,Security Training,6182.856779663475,909.2307199840271,7.808792180518549,20,0
2018-03-09,Insider Threat,Healthcare,Germany,24.527190134607828,10085,0.9597178526429028,IDS,337.7025446002404,827.0462584130826,1.4518304939386413,27,0
2018-03-10,Malware,Finance,Australia,12.815578537283356,9981,1.507966441837216,IDS,941.9686997290651,915.2811039106239,2.588163316494011,26,0
2018-03-11,Insider Threat,Healthcare,India,93.77509751044035,9969,4.826651595962986,Multi-Factor Auth,4899.184918549331,1013.2389746178605,1.343957609181405,24,0
2018-03-12,Insider Threat,Education,Brazil,18.449414838296274,10048,7.848700614147205,IDS,315.7091720118531,1695.622680121571,1.6215063470063633,28,0
2018-03-13,Insider Threat,Education,Japan,240.75434952450502,10036,2.476290963230485,Security Training,243.55932179312413,902.3825934970379,4.049693217891528,19,1
2018-03-14,Malware,Healthcare,Brazil,1.9690997997700306,9963,1.584810203979878,Security Training,274.67783265042584,796.7711563739863,7.550726534796283,27,0
2018-03-15,Malware,Finance,Brazil,6.864165253405496,9904,2.810188308047338,IDS,8363.303433928784,954.1813024229144,3.1991760349352862,21,0
2018-03-16,Insider Threat,Government,UK,12.721313164355493,9913,0.9027544424763133,Security Training,1432.992177742586,1450.478469549734,4.530576362243838,17,0
2018-03-17,Ransomware,Education,USA,83.32847403176201,10192,3.3654729870005795,Firewall,31725.728719034065,1471.9275160420484,4.544871952992574,15,0
2018-03-18,DDoS,Education,USA,105.39913323100791,9904,4.010743762920212,IDS,496.289404859162,1584.7294227064099,6.312758953080646,20,1
2018-03-19,DDoS,Retail,Brazil,3.70662680943197,9950,1.7752565774874096,Multi-Factor Auth,21.871829051537503,1018.2926509679718,9.036271064485339,13,0
2018-03-20,DDoS,Government,India,1.6499328890922653,9813,3.5927219073366587,Multi-Factor Auth,2295.2332754228755,1192.4776808792433,9.84904555087531,16,0
2018-03-21,Malware,Healthcare,USA,68.23777134006967,9939,5.191578692325286,Security Training,80427.3893561144,684.9926575909386,6.441498678950933,20,0
2018-03-22,Malware,Finance,Brazil,7.15611950634833,9862,4.652280508298726,Security Training,3194.349778511398,893.9677680732298,5.545634318547766,17,0
2018-03-23,Ransomware,Retail,USA,7.135733626561333,9936,4.560074073399122,Multi-Factor Auth,191.67735460561445,665.4745668008734,7.136881165298791,20,0
2018-03-24,DDoS,Healthcare,India,1.1310229420709637,10140,3.712195868636487,Firewall,115.75163377881404,1141.9776271360877,7.012281226798202,21,0
2018-03-25,DDoS,Technology,Japan,2.5545540355700145,9909,1.9152425047585617,Multi-Factor Auth,32722.02991786783,1011.5238288606744,5.715512764082886,16,0
2018-03-26,Insider Threat,Education,Australia,15.304215222460169,10013,3.9216429043931877,IDS,592.9597118328844,1067.8568979836884,7.632606689357464,16,0
2018-03-27,Malware,Technology,Brazil,3.3607310369142467,10251,4.0897313821673045,Multi-Factor Auth,65094.19510410109,746.1367544637088,5.42144262686416,17,0
2018-03-28,DDoS,Education,Germany,23.01289104721676,10034,2.890134425430849,Encryption,11027.935216853612,1255.206197406897,9.968125836268417,17,0
