timestamp,attack_type,target_industry,country,financial_loss,affected_users,response_time,data_breach_size,network_traffic,vulnerability_score,high_risk_incident
2021-01-10,DDoS,Technology,Japan,17.963155207078508,10098,3.1535825935746993,2488.2696532121304,970.8919837027353,8.763429565017486,0
2021-01-11,Malware,Education,UK,1.9057097797423193,9857,7.503182291728926,675.1787446753315,1003.2525232860959,3.5523258969599794,0
2021-01-12,Ransomware,Finance,Germany,35.196784036043326,9885,0.9597755620357973,1192.8273753568387,266.21823278466627,9.23718979024914,0
2021-01-13,Ransomware,Technology,UK,25.794530733737037,10068,3.3602854716357706,403.59480225409726,1139.1095584052575,5.16616919564245,0
2021-01-14,Insider Threat,Healthcare,Germany,50.33217531163324,9940,5.6111783951977445,1280.2240706887997,1299.0093530634076,6.823630166850844,0
2021-01-15,Ransomware,Healthcare,Japan,48.535540503497245,10050,6.354749617669277,30712.293769948436,775.6210987069485,3.3796694265035567,0
2021-01-16,Insider Threat,Finance,India,6.434109076489881,10068,7.19269997349932,3283.872976982838,1069.7450867540017,2.404124344211841,0
2021-01-17,Phishing,Education,Japan,188.53820947164164,9976,3.509854006075945,409478.1353340441,1106.0834811175193,8.825112465922443,1
2021-01-18,Malware,Technology,USA,10.346991518025977,9894,0.40251701526373407,646.9501308497804,1243.089161732993,1.9855556246814752,0
2021-01-19,Insider Threat,Government,Germany,29.464051273969144,10003,5.060541590544683,7871.382481137433,1003.7030212362946,7.966191751903204,0
2021-01-20,Phishing,Finance,USA,33.48301286592403,10006,2.639054558160575,4649.019644261685,1161.8910719446978,6.228858754691717,0
2021-01-21,Ransomware,Education,USA,83.84912662524717,9930,1.820020464145555,10947.638221735904,651.5213709425232,8.750240035109641,1
2021-01-22,Ransomware,Government,UK,5.225243874065816,9893,0.6116393036195825,887.0147542225726,695.7230974715535,7.460365708883594,0
2021-01-23,Phishing,Healthcare,Germany,27.987164233885874,10016,2.774732130565406,1426.629086227702,1129.3441025464786,3.534976919003876,0
2021-01-24,Ransomware,Healthcare,USA,49.51061283307928,10000,1.9537072815637235,6731.219185688826,931.1217458802782,6.169848375315486,0
2021-01-25,Phishing,Government,India,12.113491247988309,9892,2.149415892586941,1086.439904625049,525.7867441384788,1.1176625764490256,0
2021-01-26,Insider Threat,Finance,USA,49.37160335332082,10065,3.5751135588621596,85.88946687116471,1104.2490412814082,5.276965081351861,0
2021-01-27,Insider Threat,Healthcare,India,128.63108010757364,10072,2.3904188349163413,40982.610029400894,617.5743958638905,1.7741227201483212,1
2021-01-28,Phishing,Technology,UK,299.93717215916604,10138,1.6240143631325126,17609.435206280057,1810.7832153935242,4.860504980292967,1
2021-01-29,Insider Threat,Government,USA,1.649464436601213,9868,4.45083962231525,1294.3001431652037,347.16176234609986,1.9865062719880948,0
2021-01-30,Insider Threat,Government,Japan,13.432433337035848,10115,3.885429456069182,4613.00324101573,1015.8034642753507,9.599318262508735,0
2021-01-31,Insider Threat,Healthcare,UK,18.5754437912728,9929,1.7874684286523665,22329.435973473344,665.155493775033,5.70761161666955,0
2021-02-01,DDoS,Finance,India,25.468509208691753,9848,1.1393416258628466,43846.16188098497,1274.7605676536884,9.21896186748979,0
2021-02-02,Malware,Technology,UK,13.870560446409334,10017,5.171130744882889,3672.0986543435642,879.1347385402192,1.2012960066918925,0
2021-02-03,Ransomware,Finance,USA,11.375653849824488,10093,1.2450079223035826,924.5260344881216,1303.8498423338497,6.738879554937081,0
2021-02-04,DDoS,Education,Germany,154.5613501785829,9949,7.419071626378028,55744.66062036606,1230.20122398977,3.762590517339582,1
2021-02-05,Insider Threat,Education,Germany,125.37086792700495,9934,0.9634570676002107,3602.6987927085097,679.6743693511186,4.886460963687126,1
2021-02-06,Phishing,Healthcare,India,2.4066253263454085,9787,5.398722725417462,2220.7582863776925,781.8004429068812,8.857786556932208,0
2021-02-07,Insider Threat,Healthcare,India,20.68593035632124,10058,1.7612568218356632,5046.380137182321,896.6441249511327,9.820189852828703,0
2021-02-08,Malware,Healthcare,Germany,25.97217873285023,10040,3.1013248734468553,30015.02712710291,979.7405724632149,3.2184275899001715,0
2021-02-09,Insider Threat,Education,India,13.65705103662355,9974,6.235807686038925,2758.39031981876,941.0638652781597,9.534279568179715,0
2021-02-10,Phishing,Finance,UK,49.56053396640058,9856,11.100931641660747,21418.24769871167,1218.4332491042535,7.198542539935472,1
2021-02-11,Malware,Finance,Japan,51.13547183920647,10183,4.603374849495831,1964.3480557307623,1070.1855995946476,9.562725229215436,0
2021-02-12,Insider Threat,Healthcare,Japan,95.02435848428999,9978,7.39075794058798,10078.005877972666,816.2049935568691,6.0613029875908895,1
2021-02-13,Malware,Technology,UK,67.52112946796302,9989,5.504247302437654,447.56564837929693,726.2641636608765,9.646806564923235,0
2021-02-14,Ransomware,Finance,Japan,39.1069342316795,9967,1.5453815654978444,25316.68199736359,755.2317724730394,9.032099123326903,0
2021-02-15,Ransomware,Education,USA,53.006145515538314,10132,4.664860767051126,771.1761305706626,1098.9979083455964,2.1573256710290143,0
2021-02-16,Insider Threat,Government,UK,16.009490592832154,10005,0.9303279596914132,7469.431683461339,942.0782703299976,3.797109343915574,0
2021-02-17,Malware,Government,India,44.95400809792021,10023,6.126056542406441,152.45409700334457,1624.0942774327402,3.187568723612607,0
2021-02-18,Phishing,Government,UK,33.59152566180831,10051,2.683264749578246,3132.63149214993,999.9269963132436,6.148893934452313,0
2021-02-19,Insider Threat,Technology,Germany,7.155684531334991,9965,2.8313448790787876,4342.677549381001,1056.6191198314687,8.225194883553328,0
2021-02-20,Ransomware,Healthcare,India,13.889509712077505,9763,4.095299098761952,763.0689224846424,459.6891452936201,7.834703021981931,0
2021-02-21,Ransomware,Education,Germany,17.243914989503324,10174,2.9425971067282606,2393.353313981737,598.5821498666543,7.54074219055129,0
2021-02-22,Insider Threat,Technology,India,129.05517538344688,9985,1.1913024189508203,5035.165492510082,663.5795738326175,4.377383881620273,1
2021-02-23,Malware,Education,Japan,13.093350965800553,10143,1.2211449778645178,9196.12340385356,840.0908019583071,2.2567319346504515,0
2021-02-24,Ransomware,Education,UK,17.07129749858519,10018,1.6521265457342806,3641.9925588284186,555.3288333872822,2.8952519826573933,0
2021-02-25,Malware,Healthcare,USA,23.050539720552365,10017,0.5094411595481417,42825.442511481466,653.5212054889694,7.675097136834994,0
2021-02-26,Ransomware,Government,India,54.49393765665626,9829,3.663274437118693,30228.02010221484,1199.4811953912001,2.3278090515360694,0
2021-02-27,Ransomware,Healthcare,India,6.291677287942488,10196,3.6100808144001895,2803.8751940790894,742.0412592548216,3.00652034440169,0
2021-02-28,DDoS,Technology,Germany,153.89617792329307,10090,2.6256291764256883,208.37478183891463,987.6962146024335,4.820973875861421,1
2021-03-01,Ransomware,Technology,Japan,100.33603688086512,10043,3.274094158132899,1125.3479664017568,1177.6420942755854,1.6490118761871668,1
2021-03-02,Phishing,Technology,Germany,43.04470206700267,9992,2.971974075399003,34.52722723088158,1283.9859847351734,2.9142285469311684,0
2021-03-03,Insider Threat,Healthcare,Germany,56.04870310537644,9940,2.670397290457027,2066.7658588712598,1087.7572391611143,2.347913146071129,0
2021-03-04,Insider Threat,Education,Japan,0.8400408953309001,9917,2.3763930452668722,49193.013216817126,1105.8223688760793,9.561896046206565,0
2021-03-05,Malware,Education,USA,20.69589477462017,10037,3.7126477536794917,14501.645714882947,1293.1831072811544,2.7237329699040025,0
2021-03-06,Ransomware,Finance,Germany,79.39855673157432,9982,6.266512402742657,3522.8341462101785,1124.2797359990418,8.755927391533543,0
2021-03-07,Phishing,Technology,Germany,4.032472332207799,10038,4.853530558645124,695.8063498540631,1310.6276303239335,2.0331837213994755,0
2021-03-08,Malware,Education,India,16.586145024439052,10040,6.537841800337054,3807.045013451959,356.982246281711,8.827058190722566,0
2021-03-09,DDoS,Finance,Japan,44.00961318311894,9939,2.3563568659701497,211600.41753610462,974.8961347087594,6.394904076461227,0
2021-03-10,Malware,Education,UK,14.813477152779539,10119,3.8586569936881876,58419.04377567856,1016.7062434244682,8.647353309021561,0
2021-03-11,Malware,Technology,USA,135.88834337732493,10052,2.0908017438048314,2207.0443005425905,964.6347206394421,8.806138196836217,1
2021-03-12,Ransomware,Government,USA,7.023981263643258,10029,2.9799497046314585,153.86967437839746,1036.9601479739283,6.367361776006682,0
2021-03-13,DDoS,Technology,Japan,79.82469195619085,9906,3.9099665470753893,246765.208599434,877.5001826892703,9.259247380555216,0
2021-03-14,Malware,Healthcare,India,35.4586141592016,10121,0.15304353403685736,693.894604661394,1236.6932558346325,6.269034623361606,0
2021-03-15,Phishing,Education,India,69.3809170236851,9899,3.1385737588569786,8605.44718380887,839.3293918231524,7.413085700905378,0
2021-03-16,Phishing,Education,Japan,18.605046342085057,10095,8.892423805814586,131.96889734057532,934.6771038533437,4.744724294519494,1
2021-03-17,Insider Threat,Healthcare,India,36.127728751351256,10050,3.0325185421665637,1562.1690319344698,1433.2112992707653,9.226609250238885,0
2021-03-18,DDoS,Healthcare,USA,97.1879955269113,9966,2.0893704470750114,130.89993897164575,1391.3317116046355,8.417462850208238,1
2021-03-19,DDoS,Government,USA,31.45025869398316,9923,2.775111263386526,291.8468353005101,1047.2903306615965,2.500418004552347,0
2021-03-20,Insider Threat,Education,UK,22.292474131640788,10115,2.555576889570402,468.9841633283733,808.9335364236279,6.187490651842289,0
2021-03-21,Malware,Education,Japan,38.410283350374264,9976,7.886864060287932,7738.855241498658,509.7180874721265,9.071445961782517,0
2021-03-22,DDoS,Government,Germany,63.17955082065217,9995,1.0832562147746345,2459.7614385019556,960.5948286502421,8.13758044293056,0
2021-03-23,Phishing,Finance,Germany,29.31009715672619,9960,4.008733286137181,676385.3345161574,1152.4538313459016,9.662975025951924,0
2021-03-24,Phishing,Government,UK,139.7433322437601,10036,4.511217134912221,28784.566887287416,783.6515615922995,3.0817151825283533,1
2021-03-25,Ransomware,Technology,UK,17.47403168961541,9815,5.7614286717884085,30060.94469386821,1001.7786242433165,4.307136698174302,0
2021-03-26,DDoS,Education,India,32.26202329434393,10236,2.4799263887374403,8162.739197239027,895.4682984378476,5.564726992163182,0
2021-03-27,Malware,Healthcare,UK,70.71980908807659,10064,3.9365587562675572,5177.636538294982,483.34152276882617,3.0940225302453843,0
2021-03-28,Insider Threat,Technology,UK,58.41759005649345,10121,2.5567866565842965,32148.293345176433,1035.1498657143788,4.546407296699371,0
2021-03-29,Insider Threat,Education,Germany,99.62322748369208,9898,3.2497018388650205,25.471430973740986,1130.526942019633,5.837852839818992,1
2021-03-30,Malware,Government,India,287.37387776926505,9969,4.59543054941744,858.836042375944,1047.8258144347221,2.722052827012066,1
2021-03-31,Ransomware,Technology,UK,27.831117407081006,9868,11.25646866008013,196.1758390990455,1483.7493300817023,3.3101903683232257,1
2021-04-01,Insider Threat,Education,UK,5.891388820673101,10047,2.0201877390089957,68.81499194668318,903.4398792972579,2.1235824982791502,0
2021-04-02,DDoS,Finance,India,1.5444021261154426,10157,4.417553533526951,640.7315234835492,879.6051111217055,7.4204326889717365,0
2021-04-03,Ransomware,Finance,Japan,64.89163460790441,9992,4.074680393462335,300.1927548390112,1649.9380569139694,4.253967338825197,0
2021-04-04,DDoS,Healthcare,India,103.57909401837999,9919,0.6048149066011766,32480.402274164746,625.3771139674909,2.9823953786540955,1
2021-04-05,Phishing,Education,Germany,12.468767429154719,9871,4.436017873021235,3580.522639311176,814.0539024708339,5.565917342628572,0
2021-04-06,Ransomware,Finance,Japan,8.625375851889272,10114,0.4587513039649268,53.520875836714445,1108.2949753083553,1.614243751167229,0
2021-04-07,Insider Threat,Government,USA,3.211200078238749,10127,10.290809619514166,5586.359259008878,1337.5812854270066,9.310659456865553,1
2021-04-08,Ransomware,Education,India,86.49642724921043,10164,5.59286010516882,393.7094347870757,1280.4507169038686,3.650207690415378,1
2021-04-09,Ransomware,Government,Germany,18.65342505690732,10042,0.6278183799573751,3376.4848512673134,688.0357904042763,8.97817913365476,0
2021-04-10,Ransomware,Government,Japan,25.682889257558017,10111,4.6984760472618685,6551.461064243377,1488.2935662344678,5.478580587921822,0
2021-04-11,Ransomware,Finance,India,34.93313732933583,9874,4.646473896598016,664.5002287789097,1139.2180801411957,8.651354479395765,0
2021-04-12,DDoS,Education,UK,91.45850016061382,9974,5.649809526438372,4604.179119503247,754.1889234762332,3.223579967106801,1
2021-04-13,Phishing,Technology,India,52.61027978718498,10137,4.378977623403029,6661.812365687416,779.4398628539518,2.577435420184777,0
2021-04-14,Malware,Finance,USA,47.733991427330345,9938,3.7920850832055164,2146.2083551580713,1021.4640121099003,8.644706229113455,0
2021-04-15,Ransomware,Finance,India,9.659344564093157,10021,0.6290769007169165,706.8021702268542,1645.6971741830373,2.916314941345398,0
2021-04-16,Insider Threat,Education,Japan,35.99405766570371,9964,11.74435294168878,2999.7518153145475,1063.7344172503442,7.71575814369622,1
2021-04-17,Ransomware,Education,Japan,62.83019477730032,9980,4.443011121580888,2255.2765085290234,1642.948455406556,4.101254151936692,0
2021-04-18,Insider Threat,Government,India,181.0813865342131,9940,6.318365666767375,5614.127995857421,1263.42621552361,7.733743537916452,1
2021-04-19,DDoS,Education,Japan,11.245149236325663,10086,2.6676747279214887,1758.9176903308664,621.3104583334834,9.168816393894971,0
2021-04-20,Insider Threat,Government,UK,0.4794591336461196,9950,3.222830014923679,274.7771577316666,1422.2531242666737,9.834745881585638,0
2021-04-21,Malware,Finance,India,3.914373436937103,10130,3.8469446195340185,2125.966794214053,716.7545793940143,4.2382852954177,0
2021-04-22,Phishing,Healthcare,UK,23.56842522777925,9982,3.207950434933215,5729.338320835087,815.4664506669276,4.307732511764916,0
2021-04-23,Insider Threat,Technology,UK,85.89144179770784,9968,3.4178753199186724,4316.805938259222,1082.7259205861105,9.832489631063691,1
2021-04-24,Insider Threat,Finance,Germany,0.35838542630353837,10075,1.2325693901657766,2387.8472091659137,991.4694535142652,8.753753172682345,0
2021-04-25,Phishing,Education,India,30.507496819475744,10003,4.0385487643735045,1126.3910284728388,1268.0243307541768,1.4058277472024023,0
2021-04-26,Malware,Technology,Japan,19.966494505922093,9998,1.1575400837539442,1015.681348567273,1150.516579799147,6.161049876038684,0
2021-04-27,Ransomware,Healthcare,UK,2.695451944351832,9967,1.1629015810455192,1250.0204487528533,964.6215127594085,2.631202943935945,0
2021-04-28,Insider Threat,Healthcare,Germany,29.91333525986915,9995,0.19784339275491544,25650.552538390482,1509.6778463880273,9.946112824838966,0
2021-04-29,Phishing,Government,India,14.701690594451078,10106,8.399460047991253,447.7785269421087,857.6384142562542,2.2503071113387634,1
2021-04-30,DDoS,Technology,India,21.684343682395035,9821,4.242037951300078,3575.9251090270186,699.9926078931469,6.0341285128857995,0
2021-05-01,Phishing,Government,USA,61.143393991922224,9995,3.950610713300102,240.8090379383321,1138.9897377796865,6.986785330262649,0
2021-05-02,DDoS,Finance,USA,36.86028116070654,9976,2.3900557062263696,13759.22204330151,994.5449862125942,9.433581891886506,0
2021-05-03,Malware,Technology,UK,6.656426774421452,9949,7.523546702145886,1020.1802169702294,1073.6128785337253,8.625324804797682,0
2021-05-04,Ransomware,Finance,USA,162.7439884195816,10079,5.188294923161661,571.7913116498074,1221.4484345224291,3.211792941950047,1
2021-05-05,Phishing,Government,UK,50.51781461202343,9757,0.9464295854202472,4586.612796570781,944.4721510984236,6.153615561632541,0
2021-05-06,Insider Threat,Technology,Japan,72.59360190765557,9938,1.1470259852794538,21.72586756121092,1557.5826690035542,9.58216562115295,0
2021-05-07,Malware,Government,UK,4.126335137273914,9836,1.968555686457398,221.63810822861606,1079.4959589439825,7.621451623944439,0
2021-05-08,Phishing,Technology,USA,2.410081790962033,10049,2.0076847713384196,6135.3240431562635,864.8819106905864,7.195027135419044,0
2021-05-09,Insider Threat,Government,Japan,0.9819825976412635,9981,0.25133007092894055,22679.397502652613,1176.8737734881956,7.794109713530409,0
2021-05-10,Phishing,Healthcare,USA,10.461664198004799,10031,6.803025799055814,7345.731178203806,974.3556216858962,3.902555700890378,0
2021-05-11,DDoS,Government,UK,26.7566328402071,9985,8.499944311267045,3939.723914044058,1033.9890458902175,7.563270424629126,1
2021-05-12,Phishing,Healthcare,Germany,137.30796067539276,10041,2.805128447619241,369818.7559686347,668.1602712743473,3.0956927630222433,1
2021-05-13,Phishing,Government,India,30.537791740935884,9982,3.2587303649152646,7964.907102718657,702.1619574413039,4.852924938169781,0
2021-05-14,Phishing,Technology,USA,17.142483842663918,9729,2.542395602239538,369.0655118621795,1318.4771010740174,9.009359354696558,0
2021-05-15,Malware,Technology,UK,41.269427825798445,9945,7.675886219351881,23140.129438937383,629.6927646312038,1.1707403184167653,0
2021-05-16,Phishing,Technology,Japan,5.9354932716037725,9853,3.397691887384231,827.1040829762532,963.2871300974103,4.7288678522711205,0
2021-05-17,Insider Threat,Education,USA,47.01711978082007,9844,11.075345138954335,723.083513797857,1097.7551913557916,3.401395900651536,1
2021-05-18,DDoS,Finance,USA,42.01650426246831,10068,3.7495791940444945,188.31842484737692,1423.9078045367219,2.7873065484424844,0
2021-05-19,DDoS,Technology,India,78.50918532999624,9984,2.7456987219392506,1309.1994411886242,855.616716372292,8.54717879325261,0
2021-05-20,Phishing,Healthcare,UK,215.95301099625206,10142,4.807620019554744,254.93536414692502,1227.6698364626563,7.268487155604802,1
2021-05-21,Malware,Technology,Germany,14.442369005695438,10018,10.57579830098634,9089.263947934274,963.8425755787255,2.0136944837033357,1
2021-05-22,Malware,Education,Japan,35.632450636959206,9909,3.594101643958891,2319.6438813716754,345.96402890189154,5.4501699385107045,0
2021-05-23,Insider Threat,Healthcare,UK,119.77089068725103,10155,7.6443439162395554,195.99559302482834,1013.8227363507646,5.202151946444,1
2021-05-24,Phishing,Education,Japan,76.9000412226368,10048,6.6684377568980135,2534.909818096133,979.9277518982685,2.282750146264677,0
2021-05-25,DDoS,Healthcare,USA,33.41358807308826,9893,0.6349056477834785,21756.384216962488,1127.536501726307,8.197864308920874,0
2021-05-26,Malware,Government,India,145.36011465820047,10057,2.8211203175697275,76459.979880306,807.2050816089085,4.3000657430877975,1
2021-05-27,Phishing,Finance,India,2.9470014201318677,10106,0.856897601332586,83.16021742328213,839.1925231305462,7.857439976443549,0
2021-05-28,Malware,Finance,Germany,133.68143852097546,9922,1.7083072774579242,628.4831079078081,1360.3208374315252,2.7285635357399123,1
2021-05-29,Malware,Education,India,2.591376715667475,10024,5.964900670127156,226.17282104495246,899.1560204510464,3.835661154524491,0
2021-05-30,DDoS,Finance,USA,39.62680520973075,9869,4.118570481535975,6045.697383248374,425.97088832137,1.8565385293239929,0
2021-05-31,Ransomware,Education,Germany,110.56457937137978,10055,2.6192182277960927,178.07043606283776,1147.1333345028006,2.291313427710474,1
2021-06-01,Insider Threat,Education,UK,15.239441007123114,10195,4.867809453614582,24796.805063152085,1258.7693789991465,8.948651413174597,0
2021-06-02,Insider Threat,Education,India,31.956487400207212,9833,1.7711699291181675,33103.21964310344,1256.1290854365836,1.9820137976701977,0
2021-06-03,DDoS,Finance,Germany,19.60244144607279,10166,1.1584923901482596,15309.631732459598,815.4001163052556,1.861580865573489,0
2021-06-04,Malware,Education,USA,151.9778522160855,9975,0.3770437050418873,710.1137834592619,1000.0686825558888,9.46339579752994,1
2021-06-05,Phishing,Finance,Japan,86.76298212382483,9931,8.194028753088373,805.4177892634636,1159.383277029043,6.813131136946908,1
2021-06-06,Malware,Education,Japan,61.72186026927865,10033,7.4082076099824645,1195.9612725252882,1289.1738042031125,1.9082438519897749,0
2021-06-07,DDoS,Technology,USA,44.291348347073516,9985,3.667598652325983,27177.651532968863,1150.6241154259924,9.745450651594462,0
2021-06-08,Insider Threat,Education,USA,85.90457814904072,9995,7.039931840193072,99.87660270249037,1232.6871058189706,2.323900094529674,1
2021-06-09,Malware,Healthcare,Japan,24.90098532652078,10112,9.169385830430459,6452.663251263277,780.3557529700322,7.8971115275688515,1
2021-06-10,Insider Threat,Education,Germany,29.669785269525477,10046,8.060621581911914,460.86376542099316,312.97094150345697,1.3136622547562782,1
2021-06-11,Phishing,Government,Japan,65.46698471888199,10055,2.4541154783903605,1288.4026352635024,1316.1085606933264,6.620876176058304,0
2021-06-12,Insider Threat,Education,USA,22.139252979609385,10031,5.784137037151536,12994.57050922312,716.1946370441196,5.920334848926062,0
2021-06-13,Insider Threat,Healthcare,India,3.301698847968289,9927,6.5126841481331095,143.89837897215924,948.5737258867285,2.8720342938277104,0
2021-06-14,Ransomware,Healthcare,UK,3.8621229163594486,10061,0.8493035665564335,1710.462331460295,1242.3528843185154,6.788315284483747,0
2021-06-15,Ransomware,Finance,India,6.1288831501409025,9942,6.676088984686543,2303.824336889153,1008.0058151723647,6.553476938596497,0
2021-06-16,Ransomware,Technology,India,101.88862346553378,9973,1.644349018638628,2766.159910334056,1210.8010575195399,8.18516543917579,1
2021-06-17,Insider Threat,Education,USA,31.954396195604502,10104,7.019175272263769,2425.123838934751,1736.4574060128834,8.882866527404008,0
2021-06-18,DDoS,Finance,Japan,62.39316421415245,10051,5.3547474981364305,9075.344042370521,1165.4547606940232,5.590944465882094,0
2021-06-19,Insider Threat,Technology,Germany,24.9538567169928,10050,4.944031875294291,1207.1541031203187,781.4093285316771,5.412656741357452,0
2021-06-20,DDoS,Education,India,14.968232264494008,9971,2.635546126766354,6190.269324042703,565.8359617311221,6.59436193850228,0
2021-06-21,DDoS,Government,Japan,21.323623859228352,9972,2.52440093915508,5765.675901833252,1203.0039864346006,7.562868303068318,0
2021-06-22,Ransomware,Education,Germany,79.03823368153877,10096,18.98303919456168,5282.406900173011,1024.4521123241282,4.205540551976871,1
2021-06-23,Malware,Healthcare,India,49.07028762864189,10067,2.3857418122781344,8567.038435556058,586.3120818342659,5.541776950296056,0
2021-06-24,Phishing,Healthcare,Germany,138.74138531106027,9924,1.2805318595327435,5240.440286100775,1353.7211060128675,6.26593767240856,1
2021-06-25,Ransomware,Government,Japan,56.925607077214835,10025,2.815756695353732,2491.5360380255147,1217.2445856722916,9.8954027545232,0
2021-06-26,Ransomware,Finance,UK,42.21962794799092,10074,1.764747782664213,235.59295070514744,996.5243246108981,6.2894097681032495,0
2021-06-27,Malware,Technology,Japan,47.10556266704307,10104,3.8688214919954644,44998.01252206653,1656.0419480974138,3.01767895668031,0
2021-06-28,Phishing,Education,USA,142.68684958036738,10032,1.961645953762161,88366.76505519067,1306.9509907493239,6.291908724162346,1
2021-06-29,Insider Threat,Healthcare,Germany,77.6058618064987,10092,1.152826519149671,1452.7094936201217,702.8068148961139,8.375496246541164,0
2021-06-30,Insider Threat,Finance,UK,1.2167472430849429,10118,5.573392280150329,7426.542622580012,1351.7896181548517,8.716633120100717,0
2021-07-01,Ransomware,Government,Germany,38.193473345693135,9931,3.959982707978977,997.0234018453721,1076.4765445877094,8.202254091337105,0
2021-07-02,Phishing,Healthcare,Germany,58.29186661132988,10009,1.7509739710112304,705.9613109470796,1567.9925703399372,8.993884737599577,0
2021-07-03,Ransomware,Government,India,69.05508898461427,9988,9.060512282249274,3329.6804675328394,1282.8951862782167,4.012897076912147,1
2021-07-04,DDoS,Education,USA,11.985381524913457,10142,2.9693207758540825,818240.5670517504,1145.2915870637964,5.568135588573958,0
2021-07-05,Ransomware,Technology,Germany,100.93702663838108,10074,14.652961705764195,72453.04834404044,1128.2134313541733,8.016319864067896,1
2021-07-06,Ransomware,Healthcare,Japan,156.0003573553238,9931,1.2876877693033544,53694.57128702715,643.4544944659008,3.3800495568318856,1
2021-07-07,Insider Threat,Healthcare,Japan,13.506209628977963,10063,5.188267012936387,8413.08767347106,846.3930615014483,4.344232940665309,0
2021-07-08,Insider Threat,Education,India,107.11500228253531,9859,2.1360249825588906,475.7772758565869,1062.505801648335,8.480400891004109,1
2021-07-09,Insider Threat,Finance,USA,5.100460351670185,10163,4.5571216071624505,23709.505145707524,588.4750508376167,7.930770846584349,0
2021-07-10,DDoS,Technology,USA,2.8659303043091673,10085,6.198449852066514,10.130860353738466,1140.1566831263335,9.740796111244801,0
2021-07-11,Insider Threat,Healthcare,Japan,6.918514065147825,9898,6.7545640759402215,6514.262704668707,777.0165765525172,9.96376652663185,0
2021-07-12,Phishing,Technology,UK,2.9737589806017235,9950,4.1345719439561215,26789.24755715047,882.0460550322899,3.1667009227424114,0
2021-07-13,Malware,Healthcare,India,93.22045572858302,9866,7.629919591263096,4035.8350440445115,1213.210150981179,9.10404987556306,1
2021-07-14,Phishing,Technology,India,3.0432714647571246,9970,6.210214754373128,82350.90791006196,833.2150221341589,1.8506395121506223,0
2021-07-15,Phishing,Government,Japan,15.849653077048067,9884,11.378716828284974,172.12563554484177,1140.84627948721,7.388201880676499,1
2021-07-16,Insider Threat,Healthcare,Japan,5.477148247881503,9920,14.650365216133679,73232.26008515523,1043.4910077795712,2.9808944890799585,1
2021-07-17,Malware,Technology,UK,17.507814424567773,9909,2.1589472806499184,2174.549053556749,682.4126231148621,3.7028004123030644,0
2021-07-18,Malware,Finance,UK,4.746283404971943,9870,5.333343759252953,54261.246377015086,1264.4180919715964,9.516890598980876,0
2021-07-19,Malware,Government,USA,55.13150507541026,9813,0.4668493561548506,22934.411446996415,1279.8259696948778,3.3683611306079073,0
2021-07-20,DDoS,Government,India,7.154666203211221,9935,2.485216309662528,61582.99302277417,1296.1312595306379,7.058600822445673,0
2021-07-21,Insider Threat,Finance,India,95.47512525484669,10069,2.4639031845083452,20971.738405165863,1572.3041902941936,2.603156570769306,1
2021-07-22,Malware,Technology,Japan,84.96568322613966,10187,4.925158875798161,11894.958311674378,876.6594695937968,1.8405097981343885,1
2021-07-23,DDoS,Education,USA,0.6877932523558983,9960,9.949469889735163,45813.198437095954,415.1064417214375,4.05385322809478,1
2021-07-24,Ransomware,Finance,India,113.03683192046594,10072,5.77986494544553,3330.7697584863195,802.8981161032942,6.6177649071053315,1
2021-07-25,Ransomware,Technology,USA,1.4685733017867642,9985,1.2266365530983525,9943.590302155913,1287.8476016260367,3.2315062937867305,0
2021-07-26,DDoS,Finance,USA,13.698544092775474,9976,4.036740737508898,2959.465920759008,975.5890229618658,3.701519188045066,0
2021-07-27,DDoS,Finance,Japan,1.6462637182332496,9917,7.027860417330745,756.2209396646595,578.5681951262641,7.378568367458096,0
2021-07-28,Insider Threat,Healthcare,USA,20.461872249564685,9963,3.836548738078658,8551.761043572098,494.9731071207451,1.9251642068323211,0
2021-07-29,Insider Threat,Technology,UK,36.063602716891026,10017,3.8440874939347434,4418.217449674809,1426.1065035050196,5.022145826231567,0
2021-07-30,Ransomware,Education,UK,79.6400707331836,9947,2.0696304256338207,36825.59806041265,1182.5747670485177,9.475610768940017,0
2021-07-31,Malware,Healthcare,Germany,20.623092702628032,9974,0.8091301642928715,2029.3913826301455,851.0002822761694,4.572744961728025,0
2021-08-01,Ransomware,Finance,Japan,61.12212021932197,9859,8.051002945203907,651.0699614043609,1564.7546592448302,4.907809251796953,1
2021-08-02,Malware,Finance,Germany,10.38224252390949,10098,0.17314483060048863,35811.310574399766,1794.6710864157878,7.643838732465601,0
2021-08-03,Malware,Finance,UK,69.43455289404764,9967,3.0808876506752108,3383.5548757221773,1310.4535310167223,8.01110369829562,0
2021-08-04,Insider Threat,Technology,Germany,13.459152364915427,10162,3.616528123791009,612.4955777065616,1226.6029652856348,7.926457508024721,0
2021-08-05,Phishing,Technology,Japan,7.747660852092371,9980,7.433086845060972,47958.53073576299,1158.4760798027216,9.98080322422215,0
2021-08-06,Phishing,Healthcare,Japan,10.253447425693778,10036,12.141810527331259,19025.23272246325,1256.706885033458,1.6430597873835158,1
2021-08-07,DDoS,Education,USA,10.048506001485153,9868,7.766689756234326,120290.50817118317,1587.510942035311,9.840279561696994,0
